customerID,Contract,tenure,MonthlyCharges,y_true,y_proba,y_pred,error_type
8696-JKZNU,Month-to-month,37,76.25,1,0.7468290052359151,1,TP
8757-TFHHJ,Month-to-month,1,49.8,0,0.5610361724431965,1,FP
2955-BJZHG,Month-to-month,17,80.85,1,0.7375474617176129,1,TP
9048-JVYVF,Month-to-month,3,69.35,1,0.7547984216325831,1,TP
0682-USIXD,Month-to-month,21,86.05,0,0.7516292082643413,1,FP
3884-UEBXB,Two year,67,36.15,0,0.017813126371055425,0,TN
1776-SPBWV,One year,34,20.1,0,0.07402857384863872,0,TN
9050-QLROH,Month-to-month,18,90.7,1,0.8004664269287499,1,TP
2925-VDZHY,Two year,72,88.7,0,0.028005309158613073,0,TN
9512-UIBFX,Month-to-month,18,95.15,1,0.7167777315325107,1,TP
8676-TRMJS,Month-to-month,3,75.0,1,0.7915404868210378,1,TP
3334-CTHOL,Month-to-month,1,49.95,1,0.7051523608084408,1,TP
6331-LWDTQ,Month-to-month,10,72.15,1,0.7410716319954526,1,TP
3847-BAERP,Month-to-month,10,20.9,0,0.3706223929589193,0,TN
4709-LKHYG,One year,29,20.0,0,0.0946858810488119,0,TN
8621-MNIHH,Month-to-month,34,94.25,1,0.801093752600771,1,TP
8884-ADFVN,Month-to-month,7,101.95,1,0.9223177179189572,1,TP
2885-HIJDH,Two year,69,86.9,0,0.03300364766307563,0,TN
8570-KLJYJ,One year,36,54.45,0,0.14246886717000357,0,TN
9339-FIIJL,Two year,72,85.95,0,0.0468498807016393,0,TN
6223-DHJGV,One year,42,20.65,0,0.06987347329489556,0,TN
0959-WHOKV,One year,42,99.0,0,0.48941618032596435,0,TN
9610-WCESF,Two year,67,43.9,0,0.040961931696488096,0,TN
9279-CJEOJ,Month-to-month,21,95.4,0,0.8498289085885863,1,FP
2985-FMWYF,Month-to-month,23,93.5,0,0.8804692290812237,1,FP
3540-RZJYU,Month-to-month,15,86.2,1,0.6994137691519109,1,TP
2522-WLNSF,One year,34,64.2,0,0.1778690480405862,0,TN
6861-XWTWQ,Month-to-month,7,99.25,1,0.9260540054182823,1,TP
8735-NBLWT,Month-to-month,9,20.4,0,0.2653248531031807,0,TN
1744-JHKYS,Month-to-month,34,24.7,0,0.22487589617772072,0,TN
0841-NULXI,Month-to-month,1,35.55,1,0.8608026550400284,1,TP
4016-BJKTZ,Two year,25,108.9,0,0.41101834582308067,0,TN
9298-WGMRW,Two year,72,115.5,0,0.12987402453232125,0,TN
7893-IXHRQ,Month-to-month,1,20.55,1,0.47317016580754295,0,FN
8785-CJSHH,Month-to-month,60,99.8,0,0.7035781781943485,1,FP
7654-YWJUF,One year,43,84.25,0,0.21350237599074506,0,TN
8909-BOLNL,One year,3,21.2,0,0.21638077148508988,0,TN
9919-FZDED,Two year,72,84.1,0,0.06981186770747005,0,TN
0322-CHQRU,Month-to-month,2,45.35,1,0.6652239049613503,1,TP
3587-PMCOY,One year,10,98.9,0,0.7145773854154746,1,FP
0655-RBDUG,Month-to-month,7,98.05,1,0.8801187458240669,1,TP
0983-TATYJ,One year,33,51.45,0,0.17651245350361042,0,TN
5650-YLIBA,Month-to-month,31,81.15,0,0.7380219158269264,1,FP
5144-TVGLP,Month-to-month,38,94.75,0,0.8013632797937753,1,FP
3569-EDBPQ,Month-to-month,24,84.35,0,0.6467768568917163,1,FP
4945-RVMTE,Month-to-month,28,59.55,0,0.47395112037593784,0,TN
3511-BFTJW,Two year,72,38.5,0,0.015799235370723034,0,TN
5537-UXXVS,Month-to-month,20,19.25,0,0.21449785577278976,0,TN
8782-NUUOL,One year,60,79.0,0,0.08020032924079375,0,TN
2865-TCHJW,Month-to-month,4,89.2,1,0.9094399609913241,1,TP
9931-KGHOA,Month-to-month,46,55.0,0,0.18958275783136794,0,TN
3071-MVJCD,Two year,72,82.3,0,0.017770332002503154,0,TN
7279-BUYWN,Month-to-month,41,113.2,1,0.7423955530987159,1,TP
3756-VNWDH,One year,65,100.75,0,0.4867147083965412,0,TN
1395-OFUWC,Month-to-month,43,29.3,0,0.2305560672641608,0,TN
4223-BKEOR,One year,21,64.85,0,0.18331513007542366,0,TN
0040-HALCW,Two year,54,20.4,0,0.012175233222143119,0,TN
7124-UGSUR,One year,61,104.4,1,0.4713087849296198,0,FN
7395-XWZOY,Month-to-month,20,55.0,0,0.4416207618832995,0,TN
5440-VHLUL,One year,69,105.2,0,0.3220244298854168,0,TN
4706-DGAHW,Month-to-month,1,45.2,0,0.7066887543897402,1,FP
8166-ORCHU,One year,33,93.55,0,0.4390510588267744,0,TN
3978-YNKDD,Two year,19,20.85,0,0.050519450030471647,0,TN
7198-GLXTC,Month-to-month,2,79.0,1,0.8481197337039129,1,TP
6366-XIVKZ,Month-to-month,13,63.15,0,0.4729341288717488,0,TN
5133-POWUA,Month-to-month,1,45.8,0,0.6684918640824253,1,FP
8400-WZICQ,Month-to-month,55,55.7,0,0.1215868040216642,0,TN
5382-SOYZL,Month-to-month,22,95.1,0,0.8810332147725229,1,FP
1989-PRJHP,Month-to-month,27,75.5,1,0.804678327835308,1,TP
4154-AQUGT,Month-to-month,13,89.05,1,0.7378319966040209,1,TP
0980-FEXWF,One year,26,50.35,0,0.18018735924902413,0,TN
5845-BZZIB,Two year,35,20.1,0,0.02802519186017524,0,TN
4840-ORQXB,Month-to-month,56,104.75,0,0.6835551838742837,1,FP
0295-PPHDO,Month-to-month,1,95.45,1,0.9267673801297022,1,TP
8775-ERLNB,Month-to-month,1,74.3,0,0.8736360109186014,1,FP
0376-YMCJC,Month-to-month,23,90.6,1,0.7856560132262915,1,TP
7410-YTJIK,Month-to-month,7,75.45,1,0.7619007570725804,1,TP
9927-DSWDF,Month-to-month,22,104.6,0,0.7015689719615054,1,FP
6681-ZSEXG,Two year,56,59.5,0,0.05123749838385896,0,TN
5702-KVQRD,Two year,71,82.55,0,0.05578923244972972,0,TN
8711-LOBKY,Two year,59,19.85,0,0.010547870035696913,0,TN
9692-TUSXH,Month-to-month,18,96.05,1,0.7999868094496574,1,TP
4012-YCFAI,Two year,60,61.35,0,0.02543448404471833,0,TN
8455-HIRAQ,Month-to-month,8,44.45,0,0.5266859911347117,1,FP
7853-WNZSY,Month-to-month,1,19.75,0,0.4611345235503422,0,TN
0390-DCFDQ,Month-to-month,1,70.45,1,0.8358385400301682,1,TP
6421-SZVEM,One year,28,82.85,0,0.390854900925712,0,TN
3094-JOJAI,Month-to-month,18,74.15,0,0.7115834901724699,1,FP
4873-ILOLJ,Month-to-month,24,90.35,1,0.8435714345561515,1,TP
8181-YHCMF,Two year,68,60.3,0,0.03879195845862862,0,TN
3324-OIRTO,One year,71,104.65,0,0.19643175792901438,0,TN
9135-HSWOC,Two year,64,19.7,0,0.01134237136370065,0,TN
2272-WUSPA,Two year,72,110.75,0,0.21968000875136817,0,TN
4627-MIHJH,Two year,69,110.25,0,0.12214484907202988,0,TN
3896-RCYYE,Month-to-month,67,53.4,0,0.2549327386409937,0,TN
6729-GDNGC,Month-to-month,20,80.7,0,0.7054148290393552,1,FP
9945-PSVIP,Two year,25,18.7,0,0.05708048183578052,0,TN
4137-JOPHL,Two year,50,89.7,0,0.1712216484332629,0,TN
2720-FVBQP,Month-to-month,6,48.95,0,0.6215621216782586,1,FP
7854-EKTJL,Month-to-month,2,19.6,1,0.4861505172017257,0,FN
1133-KXCGE,One year,18,20.1,0,0.12840483028147984,0,TN
6048-QBXKL,Month-to-month,2,56.55,0,0.6878265454961553,1,FP
6338-AVWCY,Month-to-month,3,40.15,1,0.791588709665372,1,TP
0013-MHZWF,Month-to-month,9,69.4,0,0.5647425115213446,1,FP
9804-ICWBG,Month-to-month,1,69.9,1,0.8640518652169141,1,TP
2368-GAKKQ,Two year,70,113.65,0,0.1342528066824258,0,TN
4829-AUOAX,Month-to-month,46,96.05,1,0.6377354887758686,1,TP
7876-BEUTG,Month-to-month,15,48.8,0,0.6083933679691973,1,FP
6349-JDHQP,Two year,53,19.85,0,0.015265353120718786,0,TN
3063-QFSZL,Month-to-month,1,55.4,1,0.7811396646219472,1,TP
9142-XMYJH,Month-to-month,29,19.35,0,0.15573517631722333,0,TN
2609-IAICY,Month-to-month,1,77.15,1,0.8811017224287154,1,TP
8626-PTQGE,Two year,69,60.05,0,0.04597017983225302,0,TN
0230-UBYPQ,One year,63,36.1,0,0.051507777251803784,0,TN
6814-ZPWFQ,One year,51,25.0,0,0.052321769721441286,0,TN
5921-NGYRH,Month-to-month,64,73.55,0,0.3059787128110634,0,TN
7803-XOCCZ,Month-to-month,52,84.05,0,0.252723771383476,0,TN
1459-QNFQT,Two year,70,59.5,0,0.029184449813420246,0,TN
3948-FVVRP,Month-to-month,9,54.8,0,0.3475473141474662,0,TN
0923-PNFUB,Month-to-month,3,83.75,1,0.8182110202997804,1,TP
4654-ULTTN,Two year,70,74.8,0,0.038714091239991755,0,TN
5628-FCGYG,Month-to-month,21,84.1,0,0.8539345273160783,1,FP
0506-LVNGN,Month-to-month,5,75.55,1,0.7985396635000849,1,TP
4329-YPDDQ,Month-to-month,20,108.2,0,0.6263092304796579,1,FP
9866-OCCKE,Two year,72,109.75,0,0.17279975203539083,0,TN
0794-YVSGE,Two year,72,20.3,0,0.005703054304686365,0,TN
4342-HENTK,Month-to-month,2,70.65,1,0.8722848476882656,1,TP
5934-TSSAU,Month-to-month,23,75.3,0,0.6145612624889711,1,FP
9986-BONCE,Month-to-month,4,20.95,1,0.3375824221440771,0,FN
5301-GAUUY,Month-to-month,32,80.35,1,0.645213337958858,1,TP
0725-CXOTM,One year,36,89.65,0,0.21889312808667827,0,TN
2843-CQMEG,Month-to-month,24,49.7,0,0.43536724359749246,0,TN
5600-PDUJF,Month-to-month,6,49.5,0,0.536022419281349,1,FP
4500-HKANN,Two year,23,59.7,0,0.09206251291226057,0,TN
1862-QRWPE,Two year,48,20.65,0,0.015348554209074003,0,TN
2155-AMQRX,Month-to-month,28,54.9,0,0.39332638883789217,0,TN
0823-HSCDJ,Month-to-month,52,49.15,1,0.554472102666899,1,TP
4090-KPJIP,Month-to-month,3,74.95,0,0.879509053368325,1,FP
2737-YNGYW,Month-to-month,2,80.55,1,0.8439910852640071,1,TP
5619-XZZKR,One year,4,19.95,0,0.21387201564162361,0,TN
6047-YHPVI,Month-to-month,5,69.7,1,0.8481127489950331,1,TP
8375-DKEBR,Month-to-month,1,69.6,1,0.8782672861327568,1,TP
7729-XBTWX,Two year,66,19.75,0,0.011042155393212244,0,TN
4983-CLMLV,Month-to-month,52,102.7,0,0.5861297599962647,1,FP
9227-LUNBG,Month-to-month,1,24.6,1,0.7736858684248221,1,TP
2758-RNWXS,One year,35,89.2,0,0.4211548214536787,0,TN
7055-HNEOJ,Month-to-month,3,55.8,0,0.5609325179960254,1,FP
7134-MJPDY,One year,66,102.85,0,0.4004579444389399,0,TN
4560-WQAQW,One year,59,68.7,0,0.07203406769186353,0,TN
8532-UEFWH,Two year,52,25.75,0,0.0185242450235832,0,TN
8541-QVFKM,Month-to-month,8,73.5,0,0.8671420002684384,1,FP
7129-ACFOG,Month-to-month,5,53.8,0,0.6760538967071831,1,FP
2495-INZWQ,Month-to-month,4,44.55,1,0.8755994120242203,1,TP
0263-FJTQO,Two year,50,70.5,0,0.05268980403378441,0,TN
0181-RITDD,Two year,62,108.15,0,0.0823557437585042,0,TN
8241-JUIQO,One year,61,19.45,0,0.022964144845174197,0,TN
0913-XWSCN,Month-to-month,55,85.5,0,0.45762144252904446,0,TN
2159-TURXX,Month-to-month,5,20.05,0,0.3390082877552699,0,TN
6461-PPAXN,One year,35,54.95,0,0.09331415588440563,0,TN
1452-KIOVK,Month-to-month,22,89.1,0,0.7192073450446256,1,FP
1139-WUOAH,Two year,57,53.35,0,0.07868138830477088,0,TN
3207-OYBWH,Month-to-month,57,95.25,1,0.5977062922000063,1,TP
8347-GDTMP,Two year,64,19.45,0,0.009833992130700558,0,TN
9909-DFRJA,One year,26,95.85,0,0.3589039560164107,0,TN
6383-ZTSIW,One year,39,99.1,0,0.375845442173998,0,TN
5438-QMDDL,Month-to-month,19,59.8,0,0.5452470187487994,1,FP
8914-RBTSB,Month-to-month,31,93.8,1,0.7346611747652368,1,TP
6164-HXUGH,Month-to-month,6,19.85,0,0.2902321955039556,0,TN
6900-RBKER,Two year,52,89.45,0,0.2717252554976875,0,TN
1492-QGCLU,Month-to-month,53,85.7,0,0.2516421741317987,0,TN
6664-FPDAC,One year,56,111.95,1,0.5222819876395433,1,TP
1088-AUUZZ,Two year,56,75.85,0,0.04102315569827396,0,TN
6651-AZVTJ,Month-to-month,49,99.8,1,0.7428684060236925,1,TP
8219-VYBVI,Two year,39,25.0,0,0.03105041078797135,0,TN
0310-MVLET,Month-to-month,61,99.15,1,0.6474679988469744,1,TP
7233-IOQNP,Month-to-month,43,34.0,0,0.17390096191416224,0,TN
7311-MQJCH,One year,5,19.55,0,0.26570517890536455,0,TN
9256-JTBNZ,Month-to-month,11,20.3,0,0.27884124532238047,0,TN
8713-IGZSO,Month-to-month,2,24.85,0,0.4395945237995341,0,TN
6821-BUXUX,Month-to-month,13,96.65,1,0.7904750604945161,1,TP
9114-DPSIA,Two year,72,81.0,0,0.01849684358852335,0,TN
4501-UYKBC,One year,46,69.1,0,0.21944301347992282,0,TN
2798-NYLMZ,Two year,71,108.55,0,0.14657571449497925,0,TN
6711-VTNRE,Month-to-month,36,87.55,1,0.6709215465281779,1,TP
5966-EMAZU,One year,64,108.5,0,0.3060162743392414,0,TN
3627-FHKBK,Month-to-month,1,75.3,1,0.6681739680314608,1,TP
7861-UVUFT,Month-to-month,15,84.3,1,0.8356722880341084,1,TP
9824-QCJPK,One year,36,20.0,0,0.06650093978342063,0,TN
7816-VGHTO,Two year,6,40.55,0,0.17375119172686454,0,TN
3794-NFNCH,Month-to-month,30,50.0,0,0.411685669384772,0,TN
3877-JRJIP,Month-to-month,1,59.85,1,0.8213598465165562,1,TP
5228-EXCET,Month-to-month,13,80.85,1,0.8469704052247087,1,TP
6248-BSHKG,One year,61,20.4,0,0.019418907577275473,0,TN
8915-NNTRC,Two year,72,107.7,0,0.11189679661908772,0,TN
3470-OBUET,Two year,67,74.0,0,0.020069846133644622,0,TN
3229-USWAR,One year,34,79.95,0,0.1922309361118122,0,TN
1927-QEWMY,Two year,72,20.5,0,0.007043026083103516,0,TN
6374-AFWOX,Two year,46,65.65,0,0.028878112696439223,0,TN
7912-SYRQT,Month-to-month,7,75.1,1,0.8130131019657872,1,TP
2070-FNEXE,Month-to-month,7,76.45,1,0.6422950331300065,1,TP
5803-NQJZO,Two year,72,67.8,0,0.022484334638290568,0,TN
5651-YLPRD,Month-to-month,32,86.1,0,0.6784649506849677,1,FP
1271-UODNO,Two year,39,53.85,0,0.10067907021281014,0,TN
5014-WUQMG,One year,47,96.1,0,0.3213118954117273,0,TN
5889-JTMUL,Month-to-month,50,95.05,1,0.7219198760685794,1,TP
0788-DXBFY,One year,58,19.55,0,0.04292501784080204,0,TN
2669-QVCRG,Month-to-month,41,81.3,0,0.4970441281272316,0,TN
6630-UJZMY,Month-to-month,4,83.25,0,0.9158573249129524,1,FP
5061-PBXFW,Month-to-month,32,61.4,0,0.12481822601075535,0,TN
2700-LUEVA,Month-to-month,1,20.75,0,0.3743102672408037,0,TN
3865-ZFZIB,Two year,19,19.65,0,0.06625495741325628,0,TN
0471-ARVMX,One year,62,104.85,0,0.4875715729627813,0,TN
8985-OOPOS,One year,1,74.1,0,0.4132155789188271,0,TN
0719-SYFRB,Month-to-month,12,61.65,1,0.44917350136687206,0,FN
0447-BEMNG,Month-to-month,48,45.3,1,0.3102713958384874,0,FN
5630-AHZIL,Month-to-month,3,64.5,0,0.4534861179915542,0,TN
2190-BCXEC,Month-to-month,40,78.85,0,0.5409182462508152,1,FP
1559-DTODC,Month-to-month,19,25.15,0,0.6090398513063678,1,FP
3244-DCJWY,Month-to-month,1,70.25,1,0.859294181273101,1,TP
3967-VQOGC,Two year,67,24.9,0,0.013756525347657835,0,TN
0265-PSUAE,Month-to-month,16,100.7,0,0.6096339197601909,1,FP
1622-HSHSF,Month-to-month,1,19.55,0,0.4676206223147529,0,TN
9867-XOBQA,Two year,21,53.15,0,0.09738862940531398,0,TN
6773-LQTVT,Month-to-month,29,35.65,0,0.4581984499285986,0,TN
4332-MUOEZ,One year,20,94.3,0,0.31687378778512665,0,TN
0023-XUOPT,Month-to-month,13,94.1,1,0.8082835617002171,1,TP
6543-CPZMK,Month-to-month,9,29.95,1,0.7088406620452065,1,TP
6418-HNFED,Two year,51,83.25,0,0.06100671903604665,0,TN
1036-GUDCL,Month-to-month,60,79.05,0,0.1438439709292915,0,TN
4818-QIUFN,Month-to-month,20,79.15,1,0.7714747049745858,1,TP
0778-NELLA,Month-to-month,9,34.7,1,0.7495012274579954,1,TP
7495-OOKFY,Month-to-month,8,80.65,1,0.8072678948739854,1,TP
4737-HOBAX,Two year,63,79.8,0,0.06663914724940477,0,TN
7919-ZODZZ,One year,10,65.9,0,0.3697712092148874,0,TN
2988-PLAHS,One year,3,69.95,0,0.6596931394055952,1,FP
9067-SQTNS,One year,44,20.6,0,0.0371967434359369,0,TN
6483-OATDN,Month-to-month,8,51.3,0,0.43814526675754706,0,TN
5469-CTCWN,One year,61,106.0,1,0.39025022066471043,0,FN
3524-WQDSG,Month-to-month,43,99.3,0,0.6857551620282656,1,FP
6968-URWQU,One year,43,56.35,0,0.22024397599991757,0,TN
8601-QACRS,Month-to-month,5,50.6,1,0.6825701109794248,1,TP
8690-UPCZI,One year,29,69.05,0,0.13957633847033024,0,TN
5331-RGMTT,Month-to-month,54,99.05,0,0.7138550467693257,1,FP
1357-BIJKI,One year,50,98.25,0,0.605877400504091,1,FP
2088-IEBAU,Two year,68,88.15,0,0.07545327720506136,0,TN
0679-IDSTG,Month-to-month,1,69.25,1,0.8547844008155909,1,TP
6519-ZHPXP,Two year,72,108.3,0,0.07955345794295757,0,TN
2101-RANCD,Month-to-month,55,73.1,0,0.607595149242681,1,FP
4029-HPFVY,Month-to-month,3,70.3,0,0.8070314751802022,1,FP
1015-OWJKI,Month-to-month,1,19.05,0,0.3959978469523397,0,TN
8314-HTWVE,Two year,7,19.85,0,0.08452373791509159,0,TN
5357-TZHPP,Month-to-month,9,84.4,1,0.8648991521877225,1,TP
8727-XDPUD,Two year,37,35.8,0,0.1423176581408364,0,TN
9073-ZZIAY,Two year,62,86.1,0,0.03778280423967844,0,TN
5181-OABFK,Two year,56,61.3,0,0.02780247270714569,0,TN
3812-LRZIR,Two year,27,24.5,0,0.06981608363292219,0,TN
5204-HMGYF,One year,49,87.2,0,0.10258309202273483,0,TN
9950-MTGYX,Two year,28,20.3,0,0.04836691863312748,0,TN
3675-EQOZA,Month-to-month,5,20.65,0,0.336295819711563,0,TN
3646-ITDGM,Two year,56,19.7,0,0.013386152284565769,0,TN
3913-FCUUW,Two year,72,70.45,0,0.01765646954843736,0,TN
